CustomerID,Churn,Tenure,PreferredLoginDevice,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyOfWebsiteVisits
50474,1,1,Computer,34.0,Male,Rural,Platinum,83.0,13022.25574867846,Clothing,2023-04-02,Retired,1
50475,1,4,Computer,42.0,Female,Suburban,Gold,82.0,8933.815313164529,Electronics,2023-09-20,Self-Employed,27
50476,1,1,Tablet,41.0,Other,Suburban,Gold,21.0,3268.3078685936016,Clothing,2023-06-01,Self-Employed,14
50477,0,4,Mobile,18.0,Male,Rural,Gold,51.0,16395.01446919807,Home Goods,2023-11-13,Professional,8
50478,0,2,Tablet,43.0,Male,Suburban,Platinum,18.0,6739.177110049773,Clothing,2023-09-22,Retired,10
50479,0,2,Mobile,37.0,Male,Suburban,Gold,87.0,27980.906833681413,Home Goods,2023-12-01,Student,2
50480,0,2,Computer,29.0,Male,Rural,Platinum,49.0,3966.303722440539,Electronics,2023-10-05,Student,30
50481,0,1,Computer,42.0,Other,Suburban,Bronze,19.0,5641.010605530433,Home Goods,2023-06-15,Professional,14
50482,0,4,Computer,50.0,Female,Suburban,Bronze,19.0,6049.435166831103,Home Goods,2023-12-30,Self-Employed,14
50483,0,3,Computer,25.0,Female,Suburban,Platinum,69.0,5382.195065441905,Electronics,2023-08-29,Professional,20
50484,1,5,Mobile,61.0,Male,Rural,Platinum,30.0,4845.125336430767,Clothing,2023-03-22,Student,8
50485,0,2,Tablet,44.0,Other,Rural,Silver,55.0,21035.49067238891,Home Goods,2023-09-26,Student,27
50486,0,5,Tablet,22.0,Female,Suburban,Silver,98.0,45422.387910036094,Electronics,2023-06-19,Professional,8
50487,1,1,Tablet,38.0,Other,Urban,Platinum,71.0,12186.169946057129,Home Goods,2023-04-11,Retired,3
50488,0,4,Tablet,57.0,Male,Urban,Platinum,72.0,21286.817256106326,Clothing,2023-06-26,Student,19
50489,1,1,Computer,49.0,Female,Suburban,Gold,43.0,11112.427498644112,Electronics,2023-07-18,Retired,2
50490,1,3,Tablet,44.0,Male,Rural,Bronze,38.0,12922.542664138275,Home Goods,2023-03-15,Retired,5
50491,0,2,Tablet,58.0,Female,Rural,Silver,11.0,5081.18391306479,Electronics,2023-04-15,Professional,13
50492,0,3,Mobile,64.0,Male,Suburban,Silver,66.0,20702.314069253935,Electronics,2023-11-26,Self-Employed,1
50493,0,3,Tablet,30.0,Other,Suburban,Bronze,6.0,2090.9956439987263,Clothing,2023-01-08,Retired,1
50494,0,1,Tablet,42.0,Male,Urban,Gold,21.0,8742.411688324966,Clothing,2023-11-25,Student,5
50495,1,3,Mobile,20.0,,Urban,Silver,6.0,694.8442513892401,Home Goods,2023-09-13,Retired,22
50496,0,4,Mobile,39.0,Other,Suburban,Silver,1.0,384.7410787141695,Clothing,2023-08-24,Student,7
50497,0,1,Tablet,67.0,Female,Suburban,Bronze,48.0,10288.750204990849,Clothing,2023-12-05,Student,21
50498,0,4,Mobile,22.0,Other,Urban,Gold,24.0,9800.019185108065,Home Goods,2023-10-13,Retired,29
50499,0,5,Mobile,41.0,Other,Urban,Platinum,97.0,47958.828478870615,Electronics,2023-10-02,Retired,28
50500,0,1,Tablet,63.0,Male,Suburban,Silver,41.0,16595.358868408133,Clothing,2023-09-14,Retired,3
50501,0,5,Mobile,34.0,Female,Suburban,Gold,90.0,35373.36939886411,Clothing,2023-08-26,Student,3
50502,0,4,Mobile,52.0,Other,Suburban,Gold,86.0,27227.014169265105,Home Goods,2023-09-19,Student,18
50503,0,3,Mobile,48.0,Other,Rural,Bronze,88.0,6584.685880516077,Home Goods,2023-07-02,Professional,20
50504,1,5,Tablet,49.0,Male,Suburban,Platinum,41.0,10275.513484383988,Electronics,2023-05-08,Self-Employed,24
50505,0,4,Mobile,24.0,Other,Urban,Gold,87.0,34231.10877684809,Home Goods,2023-12-12,Retired,19
50506,0,4,Computer,54.0,Male,Urban,Platinum,36.0,3207.5988727940057,Clothing,2023-08-14,Self-Employed,26
50507,0,2,Mobile,58.0,Female,Rural,Gold,39.0,5676.5679960188945,Home Goods,2023-01-15,Retired,22
50508,0,3,Computer,70.0,Female,Urban,Silver,89.0,4958.171278813092,Clothing,2023-10-07,Retired,13
50509,0,5,Tablet,54.0,Other,Rural,Silver,51.0,23066.42626975758,Electronics,2023-01-09,Self-Employed,14
50510,0,3,Computer,27.0,Male,Rural,Silver,56.0,15505.564154774314,Electronics,2023-07-18,Self-Employed,15
50511,0,2,Mobile,45.0,Female,Rural,Bronze,14.0,1078.9449317821952,Clothing,2023-12-19,Professional,2
50512,0,1,Computer,51.0,Female,Rural,Platinum,10.0,3158.2478732279883,Clothing,2023-08-22,Professional,24
50513,0,5,Computer,37.0,Other,Suburban,Bronze,81.0,10952.427108063936,Home Goods,2023-01-21,Student,29
50514,0,4,Computer,66.0,Female,Suburban,Platinum,62.0,18557.408953165188,Home Goods,2023-05-19,Student,7
50515,0,2,Tablet,54.0,Female,Urban,Gold,22.0,805.4419216515942,Home Goods,2023-04-09,Professional,6
50516,0,1,Mobile,27.0,Male,Suburban,Gold,42.0,2330.3682578746107,Electronics,2023-11-04,Retired,27
50517,0,1,Mobile,28.0,Female,Rural,Gold,97.0,4520.163358108954,Home Goods,2023-12-21,Self-Employed,17
50518,0,2,Computer,31.0,Male,Urban,Silver,66.0,23273.155202550763,Clothing,2023-01-16,Professional,1
50519,0,1,Mobile,56.0,Female,Urban,Silver,9.0,3639.6708779837386,Home Goods,2023-09-10,Student,6
50520,1,4,Tablet,70.0,Male,Suburban,Platinum,18.0,4378.427145988086,Home Goods,2023-12-05,Professional,30
50521,1,5,Tablet,63.0,Male,Urban,Silver,67.0,29422.362588282132,Home Goods,2023-02-27,Student,7
50522,0,5,Mobile,64.0,Other,Urban,Platinum,27.0,5585.564202203595,Home Goods,2023-06-28,Professional,17
50523,0,3,Mobile,65.0,Female,Suburban,Silver,87.0,24461.672818673655,Electronics,2023-05-20,Retired,25
50524,0,5,Mobile,31.0,Female,Urban,Silver,53.0,22507.436330744087,Home Goods,2023-03-24,Retired,1
50525,0,5,Mobile,54.0,Female,Suburban,Gold,29.0,4073.868870059413,Electronics,2023-10-13,Student,19
50526,1,3,Tablet,42.0,Male,Rural,Platinum,93.0,44159.082225275444,Electronics,2023-10-03,Retired,2
50527,1,5,Tablet,39.0,Female,Rural,Gold,56.0,13196.184902109568,Home Goods,2023-10-26,Retired,2
50528,0,4,Tablet,59.0,Female,Urban,Silver,72.0,9220.763498320724,Clothing,2023-12-11,Self-Employed,27
50529,1,1,Tablet,55.0,Female,Rural,Gold,31.0,14334.95745451764,Clothing,2023-05-13,Retired,2
50530,0,3,Computer,59.0,Male,Suburban,Platinum,88.0,14570.85730523313,Clothing,2023-10-22,Professional,8
50531,0,2,Computer,18.0,Female,Rural,Gold,42.0,6357.824383728823,Electronics,2023-10-17,Professional,27
50532,0,5,Mobile,40.0,Other,Urban,Platinum,36.0,7252.043247958143,Electronics,2023-12-07,Student,29
50533,1,4,Mobile,34.0,Other,Suburban,Silver,18.0,7913.4183774680605,Electronics,2023-08-30,Student,30
50534,0,1,Tablet,50.0,Female,Suburban,Platinum,91.0,43676.16084163915,Home Goods,2023-07-28,Professional,5
50535,0,3,Mobile,58.0,Female,Suburban,Gold,33.0,14882.224602290808,Clothing,2023-12-01,Professional,24
50536,1,5,Mobile,46.0,Other,Urban,Gold,62.0,19740.50632514103,Electronics,2023-11-23,Self-Employed,26
50537,0,4,Tablet,20.0,Other,Rural,Platinum,78.0,21372.936252486623,Electronics,2023-01-29,Student,17
50538,0,5,Computer,50.0,Other,Urban,Gold,2.0,62.54502504539624,Home Goods,2023-11-30,Professional,12
50539,0,2,Tablet,34.0,Male,Suburban,Bronze,93.0,36894.13166380069,Clothing,2023-01-24,Retired,19
50540,0,5,Tablet,44.0,Male,Urban,Bronze,71.0,26299.86134834058,Electronics,2023-11-17,Retired,22
50541,0,2,Computer,22.0,Female,Rural,Bronze,46.0,10006.075441384826,Home Goods,2023-01-05,Self-Employed,11
50542,0,5,Mobile,18.0,Male,Rural,Bronze,4.0,1155.6766017971956,Electronics,2023-07-13,Professional,2
50543,0,1,Mobile,69.0,Male,Rural,Bronze,6.0,1135.8204969435717,Home Goods,2023-07-27,Retired,29
50544,0,2,Computer,,Female,Suburban,Silver,75.0,23822.397333183566,Home Goods,2023-03-29,Student,22
50545,0,5,Computer,37.0,Other,Suburban,Gold,48.0,13150.015074151968,Electronics,2023-05-13,Self-Employed,4
50546,0,1,Tablet,44.0,Other,Rural,Platinum,12.0,2437.2045591465876,Clothing,2023-08-06,Self-Employed,12
50547,0,5,Tablet,65.0,Male,Suburban,Silver,74.0,8904.116290295375,Clothing,2023-09-27,Student,2
50548,0,2,Computer,25.0,Female,Urban,Platinum,57.0,23944.845461687917,Home Goods,2023-03-20,Retired,27
50549,1,5,Mobile,53.0,Female,Rural,Bronze,6.0,1674.1869189709819,Home Goods,2023-09-14,Student,17
50550,0,2,Mobile,59.0,Male,Rural,Silver,89.0,36614.06027270347,Home Goods,2023-11-25,Retired,2
50551,0,3,Computer,53.0,Male,Rural,Bronze,72.0,17404.328236131063,Electronics,2023-04-10,Self-Employed,29
50552,1,3,Computer,62.0,Other,Suburban,Gold,91.0,9219.416312089088,Electronics,2023-04-03,Retired,26
50553,0,1,Computer,34.0,Female,Suburban,Gold,85.0,27147.66513268496,Home Goods,2023-03-17,Professional,23
50554,0,3,Tablet,67.0,Male,Suburban,Bronze,12.0,1040.355317683097,Home Goods,2023-12-24,Retired,14
50555,0,3,Computer,21.0,Other,Rural,Bronze,47.0,4734.645255881261,Clothing,2023-11-19,Student,20
50556,0,5,Mobile,20.0,Female,Urban,Gold,51.0,12053.255105361934,Electronics,2023-03-21,Professional,11
50557,0,2,Mobile,38.0,Other,Suburban,Silver,19.0,1195.6275855832162,Clothing,2023-09-25,Student,30
50558,1,2,Mobile,28.0,Female,Suburban,Silver,79.0,8783.553499508138,Clothing,2023-12-08,Professional,13
50559,0,4,Tablet,62.0,Male,Rural,Platinum,77.0,24297.879315837516,Electronics,2023-03-23,Self-Employed,20
50560,0,4,Computer,40.0,Male,Rural,Gold,92.0,36997.312844711996,Electronics,2023-06-09,Retired,16
50561,1,5,Computer,47.0,Male,Suburban,Platinum,79.0,10114.107897171416,Electronics,2023-09-16,Student,16
50562,1,4,Tablet,35.0,Other,Rural,Gold,46.0,21917.178697396266,Electronics,2023-11-08,Student,4
50563,1,1,Computer,43.0,Other,Suburban,Gold,2.0,774.2445947674119,Clothing,2023-09-27,Self-Employed,9
50564,0,2,Mobile,53.0,Other,Suburban,Platinum,85.0,5858.696091830279,Electronics,2023-10-07,Retired,17
50565,1,2,Mobile,67.0,Female,Suburban,Silver,11.0,1527.103540239603,Home Goods,2023-09-29,Retired,29
50566,0,1,Tablet,52.0,Other,Rural,Platinum,24.0,3787.1479750121916,Home Goods,2023-07-28,Student,4
50567,0,4,Tablet,20.0,Female,Suburban,Silver,56.0,1355.790481167569,Clothing,2023-01-04,Professional,1
50568,0,1,Mobile,33.0,Other,Rural,Platinum,50.0,3449.5444193642215,Electronics,2023-07-15,Professional,27
50569,0,3,Mobile,31.0,Other,Rural,Bronze,89.0,27745.93916889357,Electronics,2023-04-20,Student,26
50570,1,5,Computer,54.0,Other,Rural,Platinum,35.0,17375.153007582838,Clothing,2023-06-15,Student,29
50571,0,5,Mobile,46.0,Female,Urban,Bronze,67.0,8815.650358167493,Clothing,2023-12-03,Professional,28
50572,0,4,Tablet,41.0,Male,Urban,Silver,94.0,21856.53089708116,Electronics,2023-11-04,Retired,9
50573,0,1,Mobile,47.0,Male,Urban,Bronze,92.0,3196.1461430272084,Clothing,2023-08-22,Retired,7
50574,0,1,Mobile,57.0,Male,Urban,Gold,62.0,7265.00369858224,Clothing,2023-11-18,Student,2
50575,0,5,Tablet,32.0,Female,Rural,Gold,12.0,4898.354870340535,Electronics,2023-08-22,Professional,29
50576,0,5,Computer,54.0,Other,Suburban,Platinum,49.0,24162.923730714334,Electronics,2023-07-25,Professional,16
50577,1,2,Tablet,67.0,Female,Suburban,Bronze,27.0,6437.021721431544,Electronics,2023-09-08,Retired,18
50578,0,3,Tablet,70.0,Male,Rural,Silver,51.0,24262.662614142304,Electronics,2023-12-12,Self-Employed,23
50579,1,5,Computer,66.0,Female,Urban,Gold,17.0,1588.8592782464423,Clothing,2023-04-07,Retired,16
50580,1,4,Computer,46.0,Male,Rural,Silver,89.0,24509.5931687392,Home Goods,2023-06-12,Retired,28
50581,0,4,Tablet,39.0,Female,Rural,Bronze,70.0,4044.2889390894948,Clothing,2023-01-31,Retired,12
50582,0,5,Mobile,58.0,Other,Rural,Gold,84.0,26283.75373504968,Home Goods,2023-04-23,Self-Employed,16
50583,1,1,Tablet,50.0,Other,Suburban,Platinum,85.0,1914.6480295558265,Home Goods,2023-09-29,Self-Employed,22
50584,0,2,Computer,39.0,Male,Suburban,Silver,,8648.242221885232,Electronics,2023-08-18,Student,15
50585,0,4,Tablet,59.0,Other,Urban,Silver,23.0,1785.5299145071197,Electronics,2023-02-20,Professional,23
50586,0,1,Tablet,34.0,Other,Urban,Silver,4.0,1018.641644483975,Clothing,2023-02-19,Retired,2
50587,1,4,Mobile,45.0,Male,Urban,Gold,90.0,32470.189308177596,Clothing,2023-10-23,Retired,30
50588,0,5,Computer,36.0,Female,Rural,Bronze,71.0,32856.26536725502,Clothing,2023-03-12,Self-Employed,29
50589,0,4,Computer,43.0,Female,Suburban,Silver,17.0,5217.3947214285035,Home Goods,2023-05-29,Self-Employed,22
50590,0,2,Mobile,32.0,Male,Urban,Silver,49.0,16371.934956964667,Electronics,2023-02-09,Student,26
50591,0,5,Mobile,55.0,Other,Suburban,Silver,74.0,6452.257989367263,Electronics,2023-08-03,Self-Employed,4
50592,0,4,Mobile,61.0,Other,Suburban,Bronze,55.0,12954.029154335321,Clothing,2023-05-04,Retired,2
50593,1,2,Mobile,47.0,Other,Rural,Silver,6.0,247.5426654172482,Electronics,2023-06-13,Student,29
50594,0,3,Tablet,55.0,Female,Rural,Silver,26.0,10326.681795752924,Electronics,2023-09-04,Student,3
50595,0,3,Computer,25.0,Female,Suburban,Silver,55.0,8178.936377422473,Electronics,2023-01-20,Professional,9
50596,0,5,Computer,43.0,Male,Urban,Silver,10.0,3075.345358455631,Home Goods,2023-07-14,Professional,18
50597,0,5,Mobile,23.0,Other,Suburban,Bronze,49.0,2371.656785843965,Home Goods,2023-12-06,Retired,26
50598,1,2,Computer,33.0,Female,Suburban,,4.0,551.6603486881081,Home Goods,2023-11-10,Student,5
50599,0,1,Computer,54.0,Male,Suburban,Bronze,6.0,2523.355898782327,Electronics,2023-08-08,Retired,9
50600,0,3,Mobile,38.0,Male,Rural,Gold,50.0,18354.98144690616,Electronics,2023-03-03,Self-Employed,5
50601,0,5,Tablet,49.0,Male,Urban,Bronze,77.0,16633.56589241312,Electronics,2023-11-09,Student,3
50602,0,3,Tablet,53.0,Other,Rural,Bronze,58.0,27077.32659773815,Clothing,2023-05-12,Self-Employed,25
50603,0,2,Computer,55.0,Female,Rural,Platinum,17.0,3439.4121348599583,Home Goods,2023-04-29,Student,17
50604,0,3,Tablet,46.0,Other,Suburban,Gold,98.0,13065.678090728556,Home Goods,2023-06-26,Student,29
50605,0,4,Tablet,18.0,Female,Suburban,Silver,11.0,3965.888242378004,Clothing,2023-05-26,Professional,6
50606,0,1,Tablet,49.0,Other,Suburban,Platinum,34.0,15378.855967348176,Clothing,2023-01-05,Professional,17
50607,0,3,Mobile,48.0,Female,Suburban,Platinum,,7409.750594521045,Electronics,2023-03-08,Student,12
50608,0,4,Mobile,48.0,Male,Rural,Bronze,38.0,4970.326563825058,Electronics,2023-12-25,Self-Employed,1
50609,0,3,Tablet,65.0,Male,Suburban,Silver,81.0,38757.81281372293,Clothing,2023-06-02,Self-Employed,20
50610,1,2,Computer,68.0,Female,Urban,Silver,2.0,253.50422681175476,Home Goods,2023-03-14,Retired,4
50611,0,5,Mobile,42.0,Male,Urban,Platinum,34.0,7658.798234362692,Clothing,2023-01-22,Student,12
50612,0,2,Mobile,59.0,Male,Suburban,Bronze,54.0,1277.7799146426705,Home Goods,2023-05-06,Retired,30
50613,0,4,Computer,34.0,Male,Urban,Bronze,78.0,20940.032754339114,Home Goods,2023-09-09,Retired,5
50614,0,1,Mobile,18.0,Male,Rural,Platinum,37.0,9471.085843381637,Electronics,2023-06-05,Retired,4
50615,0,4,Tablet,35.0,Male,Urban,Platinum,41.0,9385.15905919107,Electronics,2023-01-06,Student,9
50616,0,4,Mobile,30.0,Male,Urban,Silver,89.0,21058.669539200822,Home Goods,2023-03-04,Professional,8
50617,1,1,Mobile,55.0,Female,Suburban,Silver,39.0,13415.289014079994,Home Goods,2023-11-25,Self-Employed,7
50618,0,1,Mobile,19.0,Female,Urban,Bronze,90.0,11880.86924242683,Home Goods,2023-02-07,Self-Employed,16
50619,1,2,Tablet,60.0,Male,Suburban,Bronze,94.0,33309.84866965697,Clothing,2023-08-22,Retired,25
50620,0,2,Tablet,57.0,Other,Rural,Platinum,86.0,29008.106928754023,Home Goods,2023-05-27,Self-Employed,2
50621,0,2,Mobile,35.0,Other,Rural,Silver,57.0,11786.214152796307,Home Goods,2023-10-20,Professional,15
50622,0,2,Mobile,31.0,Female,Rural,Platinum,4.0,1322.4298169985811,Electronics,2023-08-01,Professional,11
50623,0,2,Mobile,19.0,Other,Rural,Gold,32.0,5031.868188762956,Home Goods,2023-05-06,Professional,14
50624,0,2,Mobile,21.0,Female,Urban,Silver,11.0,3594.9632041218497,Home Goods,2023-06-04,Retired,4
50625,0,4,Tablet,37.0,Male,Urban,Gold,7.0,970.1448934156421,Electronics,2023-11-14,Self-Employed,10
50626,0,4,Tablet,45.0,Female,Urban,Gold,59.0,3401.8986052065566,Electronics,2023-06-12,Professional,26
50627,0,2,Tablet,45.0,Male,Rural,Bronze,10.0,1808.0317501590112,Home Goods,2023-12-13,Student,8
50628,1,5,Computer,70.0,Other,Suburban,Bronze,94.0,6166.206012275888,Electronics,2023-08-19,Student,7
50629,0,1,Tablet,70.0,Female,Rural,Platinum,10.0,1776.1305604751906,Clothing,2023-09-19,Professional,25
50630,0,3,Tablet,25.0,Other,Urban,Platinum,79.0,13530.02115284654,Home Goods,2023-02-14,Self-Employed,5
50631,1,4,Mobile,20.0,Male,Suburban,Platinum,29.0,441.31695257552207,Clothing,2023-10-25,Student,8
50632,0,2,Mobile,39.0,Male,Suburban,Gold,38.0,5573.940236203901,Clothing,2023-04-14,Student,12
50633,0,2,Mobile,50.0,Female,Suburban,Gold,28.0,4979.849086693175,Electronics,2023-04-17,Retired,1
50634,0,5,Mobile,18.0,Other,Suburban,Bronze,38.0,3559.397441264676,Electronics,2023-10-04,Self-Employed,12
50635,0,1,Mobile,69.0,Male,Rural,Silver,40.0,19640.232693558923,Clothing,2023-06-26,Self-Employed,28
50636,0,2,Mobile,28.0,Female,Rural,Gold,6.0,290.7129414426288,Electronics,2023-02-21,Professional,6
50637,0,2,Tablet,20.0,Male,Suburban,Silver,36.0,12580.330274067775,Electronics,2023-03-15,Self-Employed,26
50638,0,1,Tablet,65.0,Male,Rural,Silver,5.0,1022.6457147133233,Clothing,2023-05-06,Self-Employed,20
50639,0,4,Tablet,56.0,Female,Rural,Bronze,47.0,7594.754042813713,Home Goods,2023-11-01,Retired,3
50640,0,3,Computer,36.0,Other,Urban,Gold,36.0,15085.175430689698,Electronics,2023-11-28,Retired,25
50641,0,5,Mobile,66.0,Male,Suburban,Gold,100.0,16505.394430938046,Electronics,2023-07-10,Self-Employed,12
50642,0,1,Mobile,70.0,Female,Rural,Platinum,28.0,4937.980604670991,Clothing,2023-06-02,Self-Employed,12
50643,0,2,Tablet,66.0,Other,Urban,Gold,28.0,308.83923422201553,Home Goods,2023-12-28,Retired,23
50644,1,4,Mobile,62.0,Female,Suburban,Silver,58.0,20661.474689482,Electronics,2023-03-27,Professional,23
50645,0,4,Computer,68.0,Other,Urban,Gold,50.0,2643.615568726052,Clothing,2023-04-02,Self-Employed,19
50646,0,5,Tablet,47.0,Female,Urban,Silver,28.0,296.96440671971004,Electronics,2023-09-19,Self-Employed,28
50647,0,5,Computer,66.0,Male,Suburban,Gold,40.0,3490.5573530062024,Electronics,2023-08-05,Student,14
50648,0,5,Computer,64.0,Other,Suburban,Gold,75.0,25645.166645619403,Electronics,2023-10-19,Student,24
50649,0,3,Tablet,41.0,Other,Suburban,Gold,95.0,45718.81452235386,Clothing,2023-02-12,Professional,5
50650,0,3,Computer,35.0,Other,Rural,Bronze,76.0,7051.820013771729,Electronics,2023-01-26,Retired,4
50651,1,3,Mobile,34.0,Other,Suburban,Bronze,66.0,23252.17867541009,Clothing,2023-12-23,Professional,14
50652,0,2,Mobile,67.0,Female,Suburban,Bronze,13.0,6488.30671220172,Clothing,2023-05-28,Student,14
50653,1,4,Tablet,56.0,Male,Rural,Bronze,25.0,1728.4900883045325,Electronics,2023-06-22,Professional,17
50654,0,3,Tablet,27.0,Male,Urban,Platinum,63.0,11099.9500982184,Home Goods,2023-01-08,Professional,18
50655,0,2,Mobile,55.0,Male,Suburban,Bronze,22.0,10625.370855096717,Clothing,2023-10-20,Professional,6
50656,0,3,Tablet,55.0,Other,Rural,Silver,96.0,6773.00263409756,Home Goods,2023-03-24,Student,20
50657,0,2,Computer,21.0,Other,Rural,Bronze,37.0,1942.6130281614212,Home Goods,2023-06-18,Student,11
50658,0,5,Computer,36.0,Other,Urban,Bronze,18.0,325.14644817625714,Home Goods,2023-01-05,Retired,9
50659,1,3,Computer,45.0,Male,Rural,Platinum,76.0,35235.342711145124,Clothing,2023-04-16,Professional,11
50660,0,5,Mobile,33.0,Other,Urban,Gold,80.0,32623.334092425677,Clothing,2023-11-24,Student,1
50661,1,3,Mobile,25.0,Female,Suburban,Platinum,99.0,47473.88105337032,Electronics,2023-03-09,Self-Employed,15
50662,0,1,Computer,22.0,Other,Suburban,Bronze,5.0,2209.7483842377987,Electronics,2023-08-21,Student,5
50663,0,2,Tablet,69.0,Female,Urban,Platinum,94.0,10141.609713005644,Clothing,2023-04-03,Retired,24
50664,0,5,Tablet,49.0,Other,Suburban,Silver,42.0,1297.3891853995924,Clothing,2023-06-22,Professional,9
50665,1,1,Computer,44.0,Male,Suburban,Gold,27.0,5393.265725848934,Clothing,2023-12-31,Professional,20
50666,1,2,Tablet,66.0,Female,Rural,Platinum,44.0,20991.541198534796,Home Goods,2023-06-22,Self-Employed,29
50667,0,4,Computer,23.0,Other,Rural,Gold,64.0,8732.739314784378,Clothing,2023-12-06,Professional,26
50668,0,2,Computer,,Female,Rural,Platinum,51.0,23857.83030983875,Electronics,2023-06-16,Retired,2
50669,0,3,Computer,42.0,Male,Suburban,Gold,40.0,4580.894267444829,Clothing,2023-01-20,Student,12
50670,0,5,Mobile,32.0,,Suburban,Gold,37.0,8345.405724935717,Electronics,2023-07-10,Self-Employed,6
50671,0,5,Computer,27.0,Female,Suburban,Platinum,18.0,7251.503754968274,Home Goods,2023-03-17,Professional,10
50672,1,2,Mobile,61.0,Male,Urban,Platinum,71.0,27242.512704295765,Electronics,2023-01-15,Self-Employed,13
50673,1,3,Mobile,37.0,Female,Rural,Silver,33.0,3506.238152413155,Home Goods,2023-09-19,Student,26
50674,0,1,Mobile,24.0,Female,Rural,Gold,20.0,7320.349290817862,Clothing,2023-12-28,Student,23
50675,0,3,Computer,50.0,Other,Suburban,Bronze,91.0,16945.52782177465,Electronics,2023-08-30,Retired,29
50676,0,2,Mobile,28.0,Male,Suburban,Bronze,38.0,18898.48362527959,Clothing,2023-02-17,Self-Employed,26
50677,0,2,Mobile,22.0,Female,Urban,Platinum,97.0,1207.9938430269765,Electronics,2023-12-31,Student,26
50678,0,5,Computer,64.0,Male,Urban,Bronze,32.0,10046.873687823341,Home Goods,2023-09-10,Retired,14
50679,1,4,Computer,33.0,Male,Rural,Bronze,40.0,4424.325579108544,Home Goods,2023-08-14,Retired,2
50680,0,3,Mobile,69.0,Other,Rural,Silver,35.0,1202.057889822113,Home Goods,2023-01-20,Student,26
50681,0,2,Tablet,52.0,Female,Rural,Silver,89.0,38868.95565476485,Electronics,2023-01-20,Self-Employed,12
50682,0,3,Tablet,23.0,Other,Urban,Gold,24.0,4543.673571779509,Electronics,2023-10-26,Professional,5
50683,0,1,Mobile,46.0,Other,Suburban,Silver,21.0,9715.774956799001,Home Goods,2023-06-26,Student,9
50684,1,5,Mobile,39.0,Other,Urban,Silver,90.0,981.2487751999244,Electronics,2023-10-14,Retired,19
50685,0,3,Computer,23.0,Female,Suburban,Gold,95.0,32269.51320414489,Home Goods,2023-05-30,Student,4
50686,0,3,Mobile,45.0,Male,Urban,Bronze,12.0,804.0144322040248,Electronics,2023-03-15,Retired,25
50687,1,3,Computer,59.0,Other,Urban,Silver,4.0,1616.6380937914175,Clothing,2023-02-06,Self-Employed,14
50688,0,3,Computer,45.0,Female,Rural,Silver,64.0,19651.19820937477,Electronics,2023-01-24,Self-Employed,27
50689,0,2,Tablet,64.0,Male,Suburban,Platinum,16.0,2501.6467548845535,Electronics,2023-02-11,Student,29
50690,0,3,Mobile,47.0,Female,Rural,Silver,88.0,10415.052951419433,Home Goods,2023-03-24,Professional,16
50691,1,2,Tablet,40.0,Male,Rural,Gold,84.0,40716.45517733316,Clothing,2023-04-20,Student,20
50692,0,5,Mobile,62.0,Male,Urban,Bronze,30.0,6146.5602226358515,Electronics,2023-07-22,Self-Employed,29
50693,1,5,Tablet,37.0,Male,Suburban,Bronze,38.0,18445.494227955507,Home Goods,2023-12-20,Professional,13
50694,0,3,Tablet,50.0,Female,Suburban,Bronze,31.0,3318.8193917459325,Clothing,2023-01-23,Retired,29
50695,0,4,Computer,36.0,Other,Suburban,Platinum,38.0,18870.109092445382,Clothing,2023-05-29,Professional,22
50696,0,2,Mobile,65.0,Other,Urban,Gold,15.0,4473.847632179693,Home Goods,2023-02-16,Self-Employed,28
50697,0,3,Tablet,50.0,Other,Suburban,Platinum,91.0,8379.36061015305,Electronics,2023-12-22,Self-Employed,19
50698,0,1,Computer,49.0,Other,Urban,Bronze,26.0,426.59741261031917,Clothing,2023-07-19,Retired,4
50699,0,1,Computer,55.0,Other,Suburban,Silver,17.0,3920.752339802982,Electronics,2023-07-16,Self-Employed,13
50700,0,1,Tablet,55.0,Other,Rural,Silver,36.0,11858.452034444324,Electronics,2023-02-21,Professional,3
50701,0,2,Tablet,66.0,Other,Urban,Silver,91.0,,Home Goods,2023-03-23,Retired,11
50702,1,5,Tablet,21.0,Female,Suburban,Platinum,50.0,709.9557567974704,Home Goods,2023-07-22,Professional,20
50703,0,2,Mobile,26.0,Other,Rural,Bronze,96.0,16418.40694223807,Home Goods,2023-06-27,Retired,24
50704,0,5,Computer,55.0,Male,Urban,Silver,2.0,848.3561405244877,Electronics,2023-08-05,Retired,9
50705,0,2,Computer,49.0,Female,Suburban,Silver,49.0,,Electronics,2023-10-28,Self-Employed,12
50706,0,4,Mobile,47.0,Female,Suburban,Gold,74.0,32766.808675313834,Electronics,2023-06-13,Retired,26
50707,0,5,Tablet,40.0,Female,Urban,Gold,11.0,3375.923720510594,Clothing,2023-11-10,Student,4
50708,1,5,Mobile,37.0,Female,Rural,Gold,37.0,951.4361767126944,Electronics,2023-01-04,Retired,30
50709,0,5,Mobile,31.0,Male,Suburban,Platinum,46.0,21175.813844330165,Clothing,2023-07-24,Retired,21
50710,0,3,Computer,54.0,Female,Suburban,Platinum,21.0,4130.615136630115,Home Goods,2023-01-19,Self-Employed,29
50711,0,5,Computer,23.0,Male,Suburban,Silver,98.0,3250.0545204668697,Home Goods,2023-05-01,Retired,22
